QuestionId,RelatedQuestionId,LinkTypeId,CreationDate
37907980,37492457,1,2016-06-22T11:08:42.467
37957150,3548920,1,2016-06-22T16:51:38.997
37998319,3207219,1,2016-06-23T18:06:35.463
38052225,11922383,1,2016-06-27T11:01:13.547
38052225,11922383,3,2016-06-27T11:01:13.547
38177335,34719894,1,2016-07-04T05:26:56.913
38220281,5041494,1,2016-07-06T09:18:15.283
38220619,20219254,1,2016-07-06T09:29:29.467
38220619,18849535,1,2016-07-06T09:53:38.877
38220619,25247742,1,2016-07-06T09:53:38.877
38186405,38242467,1,2016-07-07T09:53:32.060
38246939,14220321,1,2016-07-07T13:37:33.323
3910782,38298668,1,2016-07-11T03:34:33.673
38355901,23787491,1,2016-07-13T19:04:06.677
32932450,38441400,1,2016-07-18T16:12:54.910
38459993,13820477,1,2016-07-19T13:33:35.837
38473465,10225637,1,2016-07-20T08:29:55.297
38493909,12575845,1,2016-07-21T05:32:04.913
28111656,18734247,1,2016-07-21T09:12:19.547
38527892,28239204,1,2016-07-24T07:51:01.780
38584998,23640487,1,2016-07-26T11:31:22.047
38584998,30834138,1,2016-07-26T16:41:53.473
38687594,14296625,1,2016-07-31T20:08:05.177
38687594,14296625,3,2016-07-31T20:08:55.897
38582836,4604199,1,2016-08-01T10:45:47.667
38707754,22774780,1,2016-08-01T20:48:28.323
38710844,30538085,1,2016-08-02T02:21:38.067
7228076,31698510,1,2016-08-03T12:02:13.937
7256142,14977848,1,2016-08-05T06:56:24.367
38762052,27268432,1,2016-08-05T07:52:52.850
17207185,2569707,1,2016-08-05T23:05:44.433
38818152,32170318,1,2016-08-07T20:27:01.073
38834509,38832543,1,2016-08-08T16:43:26.567
38860555,12859942,1,2016-08-09T21:20:48.390
38818152,16266809,1,2016-08-10T17:50:10.293
38884123,24516250,1,2016-08-10T21:56:53.060
36276084,18148909,1,2016-08-11T17:46:27.753
38894550,10374932,1,2016-08-12T13:26:36.917
38894550,10374932,3,2016-08-12T13:26:36.917
38920766,10299148,1,2016-08-12T14:55:10.113
38920766,10299148,3,2016-08-12T15:22:23.390
13465098,9321553,1,2016-08-16T07:34:13.043
39025793,7506844,1,2016-08-18T19:09:41.127
39025793,7506844,3,2016-08-18T19:09:41.127
39025793,500431,1,2016-08-18T19:10:48.863
38137736,14422229,1,2016-08-19T19:05:37.307
39072430,32913177,1,2016-08-22T09:02:56.903
39060888,26574328,1,2016-08-23T07:21:59.423
39142549,30983197,1,2016-08-25T12:12:39.497
39142549,34438829,1,2016-08-25T21:35:57.243
39142549,39155954,1,2016-08-25T22:55:33.243
23202966,4277792,1,2016-08-26T05:53:46.393
23202966,7474354,1,2016-08-26T05:53:46.393
23202966,7486309,1,2016-08-26T05:53:46.393
39189687,39197502,1,2016-08-29T02:17:42.003
39246126,35069321,1,2016-08-31T10:21:37.037
39328162,29939643,1,2016-09-05T10:02:41.200
39328162,26451849,1,2016-09-05T23:14:28.273
39314833,34384222,1,2016-09-07T06:42:32.203
39389946,24844250,1,2016-09-08T11:55:32.227
39389946,24844250,3,2016-09-08T12:01:38.253
39410301,38310842,1,2016-09-09T21:22:44.297
39420193,4080988,1,2016-09-09T22:24:09.773
39429973,29450731,1,2016-09-10T19:53:38.803
39429973,6582322,1,2016-09-10T19:54:04.470
39429973,29450731,3,2016-09-10T19:55:27.453
39458014,158706,1,2016-09-12T21:51:34.597
39314833,39271351,1,2016-09-14T11:15:44.040
39491759,27420905,1,2016-09-14T13:28:10.293
38699367,24743242,1,2016-09-15T09:41:07.870
39510513,22826180,1,2016-09-15T16:35:46.733
39522863,4697216,1,2016-09-16T02:23:14.103
39423625,2881939,1,2016-09-16T14:59:45.813
39591489,10306673,1,2016-09-21T02:18:01.577
39650988,26716006,1,2016-09-23T00:56:18.993
39650514,30968419,1,2016-09-23T02:08:03.237
39685284,15223167,1,2016-09-26T04:44:14.323
39772602,39286983,1,2016-09-29T14:21:00.173
39772557,35781023,1,2016-09-30T07:18:44.203
39844884,10291322,1,2016-10-04T05:44:02.203
39844884,11175599,1,2016-10-05T01:30:51.660
4394250,6403907,1,2016-10-06T13:03:17.727
40039755,11451659,1,2016-10-14T09:37:06.503
40139414,11972084,1,2016-10-19T20:29:16.967
40139414,11972084,3,2016-10-19T20:29:16.967
40096114,22483281,1,2016-10-20T19:02:25.427
40182934,10175812,1,2016-10-22T16:47:58.463
40182934,21297139,1,2016-10-22T16:47:58.463
40221743,39887323,1,2016-10-24T15:09:29.847
40289517,8407460,1,2016-10-27T16:10:53.887
40286053,15265539,1,2016-10-27T17:55:08.760
40333947,40328779,1,2016-10-30T21:43:56.683
40423267,19651756,1,2016-11-04T12:56:28.433
15559936,2296377,1,2016-11-05T21:36:50.723
40445672,32496864,1,2016-11-06T04:00:03.877
40445672,32496864,3,2016-11-06T09:52:05.453
40465065,879362,1,2016-11-07T12:26:35.757
6831306,10163970,1,2016-11-08T05:49:15.110
6831306,4114498,1,2016-11-08T06:35:13.943
6831306,31564948,1,2016-11-08T06:35:13.943
6831306,39540484,1,2016-11-08T06:35:13.943
6831306,36342432,1,2016-11-08T06:44:55.373
6831306,5322608,1,2016-11-08T07:29:53.527
6831306,40481585,1,2016-11-08T07:52:29.177
40488036,60174,1,2016-11-08T13:43:11.223
40488036,5741187,1,2016-11-08T13:43:11.223
40488036,38297105,1,2016-11-08T13:43:11.223
40589988,1050222,1,2016-11-14T13:40:16.960
40688570,123999,1,2016-11-19T02:41:53.157
40733737,1647631,1,2016-11-22T07:59:39.220
40775755,17641920,1,2016-11-24T01:42:12.360
1112343,40775054,1,2016-11-24T15:26:58.603
40798245,17302757,1,2016-11-25T05:27:44.147
40798245,4545790,1,2016-11-25T05:54:18.700
40811117,37001449,1,2016-11-25T20:31:38.243
40828450,15663695,1,2016-11-27T11:44:59.003
41004620,17244049,1,2016-12-06T20:49:45.630
41022217,219381,1,2016-12-07T16:13:51.347
41022217,219381,3,2016-12-07T16:13:51.347
41083308,31673587,1,2016-12-11T21:00:52.063
41116360,33394884,1,2016-12-13T09:31:03.913
41116360,27023766,1,2016-12-13T09:31:03.913
41116360,23352311,1,2016-12-13T09:31:03.913
41116360,89228,1,2016-12-13T09:36:56.147
40728888,3442394,1,2016-12-17T11:59:55.347
41213229,18588765,1,2016-12-19T13:18:15.843
41239443,8890524,1,2016-12-20T10:34:27.653
41255578,3214855,1,2016-12-21T05:15:09.240
41270555,18050071,1,2016-12-21T19:36:08.737
41270555,10860371,1,2016-12-21T19:36:20.780
20323397,41293407,1,2016-12-23T22:03:06.707
41315745,4779963,1,2016-12-24T18:42:07.953
41331203,10267910,1,2016-12-26T12:22:14.427
41331203,7487869,1,2016-12-27T07:24:49.520
41378881,9329446,1,2016-12-29T11:35:25.130
26593839,21057676,1,2016-12-31T04:56:00.977
26593839,15463621,1,2016-12-31T04:56:00.977
41504337,39513507,1,2017-01-06T11:05:57.337
41518583,1433204,1,2017-01-07T07:01:02.080
41518583,3627941,1,2017-01-07T07:18:16.927
41518583,1433204,3,2017-01-07T11:23:36.873
39425083,27489565,1,2017-01-07T20:34:05.923
41558784,41557068,1,2017-01-10T15:41:11.467
41611694,35935213,1,2017-01-12T11:10:59.960
41669001,17060168,1,2017-01-16T04:33:14.393
41671226,36430958,1,2017-01-16T07:21:11.270
41671226,20702178,1,2017-01-16T07:30:45.003
41671226,36430958,3,2017-01-16T07:47:54.033
41727753,41705887,1,2017-01-18T19:25:12.767
41792036,36605253,1,2017-01-23T23:07:50.290
41792036,41816158,1,2017-01-23T23:25:47.943
41833621,20552957,1,2017-01-24T16:40:34.170
41833621,33058004,1,2017-01-24T17:02:59.060
41928892,3338680,1,2017-01-30T04:10:27.820
41928892,3338680,3,2017-01-30T04:10:44.110
41934210,17953679,1,2017-01-30T11:01:53.660
41934210,4348802,1,2017-01-30T11:08:55.087
41989213,6794482,1,2017-02-01T20:44:44.800
41991501,39214073,1,2017-02-01T23:40:09.293
41991501,39214073,3,2017-02-01T23:41:56.560
41992343,7961363,1,2017-02-02T00:29:17.940
41996869,12859942,1,2017-02-02T08:07:40.293
42084734,4997252,1,2017-02-07T08:44:37.623
42084734,4997252,3,2017-02-07T08:53:49.617
42089195,3782786,1,2017-02-07T11:54:11.577
42089195,30549561,1,2017-02-07T11:56:22.287
42094124,29425950,1,2017-02-07T18:43:22.417
42143604,34181094,1,2017-02-09T20:39:21.947
42157517,11695618,1,2017-02-10T10:52:19.220
42157517,42153789,1,2017-02-10T11:11:26.510
42191965,11435433,1,2017-02-12T19:54:59.823
42227668,29743320,1,2017-02-14T13:51:09.080
42232898,3369773,1,2017-02-14T18:14:36.437
41291295,38737127,1,2017-02-17T05:12:42.050
42290709,42053160,1,2017-02-17T06:18:30.773
42126381,30106285,1,2017-02-17T21:55:32.667
42309856,13233368,1,2017-02-18T02:13:31.930
42322122,39834699,1,2017-02-20T19:25:56.793
42362692,2218005,1,2017-02-21T09:06:31.160
42362692,9870954,1,2017-02-21T09:17:43.873
42362692,2346794,1,2017-02-21T09:17:43.873
42416453,24213299,1,2017-02-23T13:11:25.943
42629362,36648128,1,2017-03-06T16:50:22.233
39242645,21272877,1,2017-03-07T21:11:48.513
42689358,9922894,1,2017-03-09T18:25:32.490
42718129,18519257,1,2017-03-10T12:10:42.460
42735640,13964155,1,2017-03-11T13:17:57.250
42735640,25512955,1,2017-03-11T14:07:48.393
42735640,13964155,3,2017-03-11T14:20:24.450
42833282,5134786,1,2017-03-16T13:09:30.773
42862118,8866761,1,2017-03-17T16:10:23.027
42862118,15318368,1,2017-03-17T16:16:23.983
42884072,36803328,1,2017-03-19T20:04:07.897
42884072,18797777,1,2017-03-19T20:04:07.897
42935844,1101750,1,2017-03-21T19:21:45.327
42935844,1101750,3,2017-03-21T19:25:29.003
42950941,17351528,1,2017-03-22T12:01:51.277
42954203,34938023,1,2017-03-22T14:34:04.283
42954872,34835951,1,2017-03-22T14:44:45.580
42954872,34835951,3,2017-03-22T14:44:45.580
42964333,31931403,1,2017-03-23T00:34:01.913
42954203,24311561,1,2017-03-23T07:40:01.167
30030618,19029424,1,2017-03-23T10:54:08.783
42972613,42925870,1,2017-03-23T14:39:08.950
43019409,10067266,1,2017-03-25T17:12:42.023
43019793,23803743,1,2017-03-25T17:50:15.920
43019409,6697753,1,2017-03-25T17:53:19.680
43019409,6697753,3,2017-03-25T17:53:19.680
43019793,61088,1,2017-03-25T18:31:13.053
40625063,42962939,1,2017-03-27T11:48:45.513
43095153,744226,1,2017-03-29T13:51:20.870
43120226,1634748,1,2017-03-30T14:14:42.787
43120226,1634748,3,2017-03-30T14:14:42.787
43138768,8960288,1,2017-03-31T10:46:12.307
43138768,40208051,1,2017-03-31T11:11:12.020
43239264,38135995,1,2017-04-05T19:05:03.667
43302560,23157426,1,2017-04-09T10:21:30.663
43324667,40410884,1,2017-04-10T13:39:26.570
43330753,23795522,1,2017-04-10T19:03:37.103
43360639,26929100,1,2017-04-12T04:59:48.557
371147,3881580,1,2017-04-12T17:10:27.383
43390211,17954432,1,2017-04-13T10:47:55.897
43390211,473620,1,2017-04-13T10:47:55.897
43390211,13106221,1,2017-04-13T10:47:55.897
43390211,1603109,1,2017-04-13T10:47:55.897
43390211,27506088,1,2017-04-13T10:47:55.897
43400880,30232531,1,2017-04-13T20:21:00.933
43400880,3266180,1,2017-04-14T13:24:40.833
39580489,43528392,1,2017-04-20T21:18:42.210
43541259,30410658,1,2017-04-21T11:20:23.693
43589267,18644971,1,2017-04-24T13:26:37.267
43685344,13675216,1,2017-04-28T17:12:46.457
43741072,23898507,1,2017-05-02T14:59:40.820
43774597,12947599,1,2017-05-04T06:19:12.533
38246939,14220321,3,2017-05-05T13:39:41.577
43948273,14767934,1,2017-05-13T01:08:13.453
43948273,43620437,1,2017-05-13T01:08:13.453
44028652,6136430,1,2017-05-17T15:09:26.013
44028652,6136430,3,2017-05-17T15:10:21.050
44028652,31945156,3,2017-05-17T15:10:21.050
44028652,31641110,3,2017-05-17T15:10:21.050
43948273,31011062,1,2017-05-17T18:14:06.213
44080688,19418427,1,2017-05-20T00:49:27.150
44080688,2486191,1,2017-05-20T05:03:05.073
44080688,2486191,3,2017-05-20T05:03:05.073
44103326,22450036,1,2017-05-22T01:53:19.817
44098369,44102385,1,2017-05-22T17:00:43.060
44257827,2533702,1,2017-05-30T09:05:30.890
44281101,18050071,1,2017-05-31T09:38:27.877
44281101,18050071,3,2017-05-31T09:38:27.877
44289193,21142524,1,2017-05-31T16:19:03.283
44396580,32330603,1,2017-06-06T17:47:27.583
44405913,13669554,1,2017-06-07T07:25:53.147
30244042,20873043,1,2017-06-07T23:50:36.443
44431418,44328692,1,2017-06-08T09:23:04.830
44431418,22129343,1,2017-06-08T10:13:48.773
44361981,10743596,1,2017-06-09T14:54:11.550
44361981,26330927,1,2017-06-09T14:54:11.550
44361981,39066236,1,2017-06-09T14:54:11.550
44510423,43471708,1,2017-06-13T00:21:25.877
44534617,37711082,1,2017-06-14T05:14:35.400
44542968,34310134,1,2017-06-14T11:15:57.307
44663548,39074214,1,2017-06-21T02:59:58.357
44697751,22192218,1,2017-06-22T11:33:26.900
44697751,22192218,3,2017-06-22T11:33:26.900
44719117,44715209,1,2017-06-23T10:27:58.003
44719117,44715209,3,2017-06-23T10:27:58.003
44724859,13060782,1,2017-06-23T15:22:19.233
44754542,31975093,1,2017-06-26T08:00:05.297
44768465,42398301,1,2017-06-26T20:58:20.417
44770295,36949747,1,2017-06-27T00:02:53.353
44777150,37639707,1,2017-06-27T09:46:51.767
44764903,43497322,1,2017-06-27T14:20:30.217
44895149,14497711,1,2017-07-04T00:05:24.750
44926405,25747802,1,2017-07-05T13:37:55.653
44998174,28421547,1,2017-07-09T16:09:23.090
44998174,28421547,3,2017-07-09T16:14:55.410
45005090,12301358,1,2017-07-10T06:31:52.947
45068557,1249388,1,2017-07-12T22:35:57.427
45068557,6116978,1,2017-07-12T22:44:28.273
45068557,6116978,3,2017-07-12T22:44:46.537
45093829,5454448,1,2017-07-14T05:04:11.537
45198304,1369526,1,2017-07-20T03:41:19.490
45198304,3012488,1,2017-07-20T03:41:19.490
45198304,32379147,1,2017-07-20T03:41:19.490
45198304,26342769,1,2017-07-20T03:41:19.490
45313100,20075502,1,2017-07-25T21:35:32.100
45316366,640001,1,2017-07-26T02:26:16.397
9531171,5763304,3,2017-07-27T04:47:51.687
45358941,5963269,1,2017-07-27T19:00:46.307
44019023,34466597,1,2017-07-27T23:18:30.920
45381251,7661875,1,2017-07-28T19:58:48.777
45460281,2739376,1,2017-08-02T12:59:59.460
45460281,45420314,1,2017-08-02T13:17:05.723
45460281,45420314,3,2017-08-02T14:14:23.610
45516454,750486,3,2017-08-04T22:51:25.083
45614752,7188807,1,2017-08-10T13:18:24.857
45642034,33286213,1,2017-08-11T19:03:26.300
45642034,34652021,1,2017-08-11T19:03:26.300
45642034,33286213,3,2017-08-11T19:17:50.513
45642034,34652021,3,2017-08-11T19:17:50.513
45677314,38941443,1,2017-08-14T17:36:01.303
45723645,30275979,1,2017-08-16T23:09:00.977
45723645,29560381,1,2017-08-16T23:09:00.977
45707010,18675907,1,2017-08-17T06:22:48.343
45748655,10583202,1,2017-08-18T04:45:56.877
45799757,9797522,1,2017-08-21T14:44:56.700
45844804,388242,1,2017-08-23T18:47:09.600
45859065,10330992,1,2017-08-25T11:27:31.120
45704067,45891422,1,2017-08-26T07:05:23.250
45991274,60174,1,2017-08-31T23:16:54.930
45991274,2063480,1,2017-08-31T23:25:47.780
45991274,2063480,3,2017-08-31T23:25:47.780
37815174,28134059,3,2017-09-02T08:37:29.950
44581858,8428209,1,2017-09-04T11:31:13.440
46068850,7001718,1,2017-09-06T07:13:41.200
46068850,13402936,1,2017-09-06T07:13:41.200
46077647,5963269,1,2017-09-06T14:30:42.747
45178724,21424962,1,2017-09-07T19:52:57.587
46115205,1379934,1,2017-09-08T11:18:40.280
46115205,1379934,3,2017-09-08T16:30:03.407
46155365,26549393,1,2017-09-11T13:25:59.010
46162536,34107849,1,2017-09-11T18:50:53.430
40695108,2351792,1,2017-09-12T09:58:46.013
40695108,2351792,3,2017-09-12T11:09:03.463
31059310,17375340,1,2017-09-16T09:13:52.183
46268170,5605125,1,2017-09-17T19:47:52.647
46300705,29789800,1,2017-09-19T12:40:25.027
46310836,4724720,1,2017-09-19T23:54:02.017
46318398,7255213,1,2017-09-20T10:11:49.827
46318398,46303967,1,2017-09-20T12:34:04.803
1382107,8024149,1,2017-09-21T08:14:05.560
20664928,46336530,1,2017-09-21T08:50:11.257
46367383,34283178,1,2017-09-22T17:47:34.867
46498892,3572463,1,2017-09-30T02:31:08.907
46559523,43242487,1,2017-10-04T07:52:11.360
46521593,40623749,1,2017-10-06T09:44:30.467
46709662,24341533,1,2017-10-12T12:31:05.723
46731833,14130765,1,2017-10-13T14:15:13.380
30407166,16073865,1,2017-10-15T12:20:51.563
30407166,16073865,3,2017-10-15T12:20:51.563
46759995,43871637,1,2017-10-15T22:11:06.847
46820081,6269765,1,2017-10-18T22:18:50.040
46820081,6269765,3,2017-10-18T22:18:50.040
46949048,36239705,1,2017-10-26T08:25:03.590
46949820,35553500,1,2017-10-26T09:13:14.157
46949820,35553500,3,2017-10-26T09:13:14.157
46996054,2185252,1,2017-10-29T02:23:23.590
46996054,2185252,3,2017-10-29T02:23:23.590
47005070,37598986,1,2017-10-29T20:45:14.423
47008184,47008072,1,2017-10-30T08:30:50.570
47008184,23699246,1,2017-10-30T08:36:36.597
47100151,35483254,1,2017-11-03T16:15:49.170
47153474,35871571,1,2017-11-07T08:58:20.440
47153366,40993864,1,2017-11-07T12:57:23.263
47161699,13137817,1,2017-11-07T15:39:58.930
47189880,29193371,1,2017-11-08T21:38:51.090
47200684,30496291,1,2017-11-09T11:28:10.320
47307324,27064953,1,2017-11-15T12:23:12.327
47291987,47295025,1,2017-11-15T13:11:29.610
47330147,46590036,1,2017-11-17T12:45:15.577
47394736,31391838,1,2017-11-20T19:45:37.390
47453520,31585387,1,2017-11-23T11:36:08.230
47497194,23294658,3,2017-11-26T14:30:51.747
47513351,47097941,1,2017-11-28T06:24:37.197
47564715,12574669,1,2017-11-30T02:03:25.177
47536399,47567062,1,2017-11-30T06:23:01.727
47610114,14220321,1,2017-12-02T16:44:42.917
47610114,14220321,3,2017-12-02T16:56:50.140
47719444,4386168,1,2017-12-08T17:32:37.893
47705422,31173374,1,2017-12-08T22:40:28.970
12335382,15112125,3,2017-12-09T18:44:43.587
47775613,16483873,1,2017-12-12T15:21:55.877
47791270,19873864,1,2017-12-13T10:54:48.067
47902809,37570200,1,2017-12-20T10:37:16.100
47902809,12084015,1,2017-12-20T12:41:17.850
47902809,12084015,3,2017-12-20T12:41:17.850
47938942,29921274,1,2017-12-22T09:31:07.630
47956316,17683458,1,2017-12-23T21:54:14.780
47956316,7199039,1,2017-12-23T21:59:07.787
47964866,23611940,1,2017-12-25T00:23:31.510
47964866,30553139,1,2017-12-25T00:48:03.133
17072421,9342013,1,2017-12-30T06:11:33.247
48062260,18320713,1,2018-01-02T14:22:13.990
48146508,26228786,1,2018-01-08T13:45:36.307
48153968,222841,1,2018-01-08T16:07:35.737
48153968,436411,1,2018-01-08T16:22:43.483
48198306,47013114,1,2018-01-11T10:39:35.713
48239137,45964178,1,2018-01-13T11:44:58.300
48246345,39783190,1,2018-01-14T03:25:37.787
48286717,33537906,1,2018-01-16T17:25:17.267
48290225,48279637,1,2018-01-16T22:23:08.497
48304369,26658240,1,2018-01-17T15:17:53.177
48290225,6810619,1,2018-01-17T15:23:20.290
48304369,22233488,1,2018-01-17T16:46:43.403
48307216,19075671,1,2018-01-19T11:16:06.867
48352378,21477855,1,2018-01-21T00:19:39.927
48427295,5963269,1,2018-01-24T16:54:33.867
48444311,36252515,1,2018-01-25T13:41:51.153
48471211,21282228,1,2018-01-27T01:01:34.450
47153474,39890114,1,2018-01-27T02:01:16.097
48495138,28925959,1,2018-01-29T06:12:36.163
48563909,25926402,1,2018-02-03T13:33:28.033
48633057,34434616,1,2018-02-05T23:17:17.553
48633057,11154673,1,2018-02-05T23:24:44.437
48717316,27066231,1,2018-02-10T06:24:52.100
48725516,39371772,1,2018-02-10T21:00:06.170
48740808,13982529,1,2018-02-12T06:42:34.883
48776456,37151966,1,2018-02-14T04:19:28.263
49002264,445315,1,2018-02-27T06:19:03.547
49002264,4340396,1,2018-02-27T06:53:19.030
49002264,12044357,1,2018-02-27T06:53:19.030
49002264,37894262,1,2018-02-27T06:53:19.030
49086009,25442458,1,2018-03-03T16:12:51.473
49103985,1834826,1,2018-03-05T05:36:08.380
49103985,1834826,3,2018-03-05T05:36:08.380
49129552,21280196,1,2018-03-06T11:21:18.803
49211949,19655168,1,2018-03-10T17:52:23.883
49211949,19655168,3,2018-03-10T17:52:23.883
49232556,193328,1,2018-03-12T10:11:33.317
49232556,193328,3,2018-03-12T10:18:43.547
49260844,26016826,1,2018-03-13T16:13:39.513
49260844,26016826,3,2018-03-13T16:14:20.643
49282902,45846989,1,2018-03-14T18:39:14.993
49287336,2614072,1,2018-03-14T20:48:49.953
49287336,2614072,3,2018-03-14T20:53:09.087
49287336,29967741,3,2018-03-14T20:53:09.087
49287336,39076639,3,2018-03-14T20:53:09.087
49287336,16415848,3,2018-03-14T20:53:09.087
49317992,43055706,1,2018-03-16T11:43:52.620
42309856,44749446,1,2018-03-21T18:50:03.977
49445576,9018016,1,2018-03-23T09:22:48.103
49461886,3523174,1,2018-03-24T06:23:17.750
49463086,3823848,1,2018-03-24T15:31:35.203
49461886,3523174,3,2018-03-24T18:07:47.207
49500254,37195222,1,2018-03-26T20:51:46.187
49541867,49539725,1,2018-03-29T14:22:03.097
49601949,3841526,1,2018-04-02T10:15:21.437
49643064,60174,1,2018-04-04T05:14:54.187
49643064,5741187,1,2018-04-04T05:14:54.187
22989920,29518092,1,2018-04-05T13:12:43.110
49667471,3687065,1,2018-04-06T15:01:40.153
49755111,49403535,1,2018-04-10T14:19:54.260
49779998,14187963,1,2018-04-11T16:36:16.217
49796949,24900875,1,2018-04-12T13:40:07.953
49813011,49031758,1,2018-04-13T08:56:03.610
49818570,9982600,1,2018-04-13T13:49:37.083
49823462,35991403,1,2018-04-13T18:54:29.533
49823462,39060669,1,2018-04-13T19:01:56.483
49813011,48133339,1,2018-04-13T23:53:38.823
49866666,44481027,1,2018-04-17T01:30:06.413
49126292,48149004,1,2018-04-19T16:43:06.270
49966629,41703475,1,2018-04-23T09:35:27.517
49966629,49978324,1,2018-04-23T10:07:34.857
50016108,49921937,1,2018-04-25T12:38:26.863
50044918,6148839,1,2018-04-26T14:01:01.393
43481540,50046825,1,2018-04-26T15:34:08.053
50087845,1373164,1,2018-04-29T15:35:42.167
50103674,34950184,1,2018-04-30T15:39:51.703
50103674,6919025,1,2018-04-30T15:41:08.920
50144023,2612610,1,2018-05-02T21:52:12.590
50144023,2612610,3,2018-05-02T21:54:16.660
50174419,2031163,1,2018-05-05T12:09:32.590
50174419,984765,1,2018-05-05T12:09:32.590
50213411,21315708,1,2018-05-07T11:45:49.990
50234451,42116869,1,2018-05-08T17:35:52.887
24083646,8755029,1,2018-05-08T20:21:43.177
50261841,5212751,1,2018-05-09T21:04:38.973
50261841,5228780,1,2018-05-09T21:04:38.973
50310680,42431948,1,2018-05-12T21:07:01.643
50310680,36506152,1,2018-05-13T01:05:17.183
50310680,36901,1,2018-05-13T01:07:48.940
50310680,14844223,1,2018-05-13T01:12:03.450
50388338,48139281,1,2018-05-17T10:14:49.493
50388338,48139281,3,2018-05-17T11:20:27.427
50421190,22982295,1,2018-05-19T03:54:20.017
50357439,50385198,1,2018-05-19T14:08:08.627
50429048,4057236,1,2018-05-19T20:36:21.453
50429289,35969495,1,2018-05-19T20:42:38.623
3759590,105034,1,2018-05-22T03:36:38.177
50465638,38490785,1,2018-05-22T16:09:51.600
50484239,14411249,1,2018-05-23T09:33:10.473
50484239,36158353,1,2018-05-23T09:40:13.727
50506175,45026920,1,2018-05-24T12:19:12.070
50568041,2598712,1,2018-05-28T15:11:41.277
50568041,9183321,1,2018-05-28T15:11:41.277
50611092,11318,1,2018-05-30T18:21:33.740
50618459,19413537,1,2018-05-31T08:26:10.507
50681294,29887805,1,2018-06-04T13:02:05.200
50681294,25038034,1,2018-06-04T13:02:05.200
50681294,30042709,1,2018-06-04T13:02:05.200
50733262,20996392,1,2018-06-07T05:07:36.010
50744371,45708175,1,2018-06-08T04:17:44.213
13405572,20142624,1,2018-06-08T15:07:46.513
50781208,18195807,1,2018-06-10T07:03:39.033
50781208,26575815,1,2018-06-10T07:25:57.387
19693311,435175,1,2018-06-13T18:32:50.883
50873789,21014123,1,2018-06-15T11:19:52.840
50875511,30584242,1,2018-06-15T12:20:56.463
50884028,13198703,1,2018-06-16T00:13:21.967
50890349,30972029,1,2018-06-16T18:59:25.063
50908553,50534351,1,2018-06-18T17:15:50.357
50996577,4879521,1,2018-06-22T23:14:15.897
51008691,50788173,1,2018-06-24T09:42:06.320
51009055,611906,1,2018-06-24T12:29:55.970
51018106,4492979,1,2018-06-25T07:45:50.833
51018106,4492979,3,2018-06-25T09:48:16.167
50828619,51031883,1,2018-06-25T21:17:49.337
32964561,50977534,1,2018-06-29T16:43:16.523
51136398,1575141,1,2018-07-02T12:46:38.750
51136398,1575141,3,2018-07-02T12:46:38.750
51211005,8077570,1,2018-07-06T13:03:37.377
44407749,24078043,1,2018-07-10T14:02:27.473
51283220,51281620,1,2018-07-11T10:31:57.737
51361543,37288057,1,2018-07-16T12:10:45.230
51418771,26336481,1,2018-07-19T09:16:31.933
51506716,673240,1,2018-07-24T22:38:59.480
51506716,673240,3,2018-07-24T22:40:44.903
51557009,38922754,1,2018-07-27T20:21:43.647
51597937,10030787,1,2018-07-30T16:12:44.693
51597937,7745609,1,2018-07-30T16:38:14.797
51597937,7745609,3,2018-07-30T16:38:14.797
51607391,26021337,1,2018-07-31T09:56:18.760
51608309,37658425,1,2018-07-31T14:39:25.200
51607391,26046634,1,2018-07-31T21:11:06.427
51607391,40681331,1,2018-07-31T21:11:06.427
51607391,46480579,1,2018-07-31T21:11:06.427
51607391,34407437,1,2018-07-31T21:11:06.427
51607391,45113527,1,2018-07-31T21:11:06.427
51607391,4125033,1,2018-07-31T21:11:06.427
51607391,44169342,1,2018-07-31T21:15:25.163
51622865,37999150,1,2018-07-31T22:24:42.273
51670290,757418,1,2018-08-03T10:48:10.790
51698503,28165332,1,2018-08-05T21:54:35.357
51720862,17571890,1,2018-08-07T08:14:06.903
51735366,51676404,1,2018-08-07T21:24:49.823
51645051,44493378,1,2018-08-08T18:10:18.303
51837009,13192643,1,2018-08-14T09:39:28.310
51857513,31628955,1,2018-08-15T16:11:49.517
42084734,51758955,1,2018-08-16T12:06:10.533
51940298,7827062,1,2018-08-21T02:20:53.537
51946973,41681671,1,2018-08-21T11:02:51.757
51951969,46722997,1,2018-08-21T15:53:10.877
51957295,19440952,1,2018-08-22T00:15:25.603
51957295,19440952,3,2018-08-22T01:12:44.293
52006733,5308816,1,2018-08-24T14:48:50.783
52037688,12175387,1,2018-08-27T13:10:22.573
52050060,28078681,1,2018-08-28T04:57:57.130
52052818,30282784,1,2018-08-28T08:27:55.433
52074666,42169926,1,2018-08-29T10:09:06.413
52081706,20501587,1,2018-08-29T15:59:10.503
41414784,1650253,1,2018-08-30T08:30:07.517
52109542,26740523,1,2018-08-31T06:35:38.647
52109542,26740523,3,2018-08-31T06:35:38.647
52201590,8804830,1,2018-09-06T12:05:31.130
52233992,8584967,1,2018-09-08T09:45:04.173
52233061,24171362,1,2018-09-12T12:53:01.780
52327499,4917006,1,2018-09-14T08:04:23.543
52423611,1716296,1,2018-09-20T11:14:02.327
52423611,1716296,3,2018-09-20T14:35:05.257
