QuestionId,TagId
46055640,382
46055640,80
46055640,607
46055640,1190
46068850,5
46068850,21
46068850,22
46069451,1158
46069451,5832
46069451,26924
46076252,3
46076252,1819
46076252,6239
46076252,9784
46077647,4452
46077647,97225
46077647,11764
46102718,522
46102718,59047
46102718,87
46102718,42427
46114214,10
46114214,859
46114214,123095
46114214,120585
46114214,120586
46115205,3
46115205,3496
46121223,1386
46121223,114
46121223,44646
46125048,9
46125048,49
46125048,5608
46136744,1386
46136744,41127
46136744,117270
46153035,41
46153035,6443
46153035,55967
46153388,125866
46153388,84518
46153388,5647
46155365,5
46155365,2506
46155365,38824
46155365,14428
46162536,3143
46162536,81196
46164792,22
46166326,3
46166326,820
46171412,2
46171412,4
46174010,18
46174010,390
46174010,990
46174010,5282
46175024,1478
46175024,11529
46175024,11525
46177767,80
46177767,607
46177767,1190
46177767,608
46191648,10
46191648,5690
46191648,104094
46193938,16
46193938,59047
46193938,7979
46199770,3
46199770,820
46199936,16
46199936,522
46199936,67719
46203111,125866
46203111,125783
46206828,15627
46227057,58
46227057,387
46227057,12397
46229192,30073
46234770,5
46234770,110
46234770,1067
46234770,101596
46236038,3
46236038,2
46236038,19014
46239913,3
46239913,2
46239913,4
46239913,3035
46239913,4991
46242240,46426
46242240,118843
46248215,10
46248215,8
46248215,7158
46248215,375
46249325,5
46249325,114
46258558,3143
46258558,511
46258558,13829
46259627,7002
46264208,9
46264208,96
46264208,4209
46268170,10
46268170,114
46268170,139
46268170,13183
46269086,3
46269086,820
46269086,1508
46286546,30073
46286546,549
46292190,108024
46300705,8401
46300705,25759
46307291,110853
46307291,122215
46307291,121149
46310836,9
46310836,2387
46310836,18141
46318398,5
46318398,2
46319292,41127
46319292,70182
46319292,117570
46328820,33953
46328820,108143
46328820,1198
46346767,8
46346767,5310
46346767,39375
46347173,46426
46347173,1104
46347173,61387
46358581,8945
46358581,2881
46367383,16
46367383,1469
46367383,1097
46380954,4452
46380954,46457
46391715,3
46391715,137
46391715,93851
46391715,90612
46391715,117554
46394467,8
46394467,4330
46394467,4278
46394467,32259
46395302,1386
46395302,1655
46398423,3
46398423,2
46398423,382
46412103,16
46412103,5002
46412103,14750
46414898,3
46414898,125866
46414898,84518
46414898,61387
46414898,108669
46429210,58
46429210,370
46429210,113340
46443730,9378
46443730,118832
46443730,126123
46446683,5
46446683,75151
46446683,106940
46452706,1386
46452706,19
46452706,865
46465686,10
46465686,8822
46465686,5062
46496879,5
46496879,820
46496879,363
46496879,1554
46498892,1386
46498892,4584
46498892,7667
46501369,16
46501369,2751
46501369,92979
46501793,3143
46501793,60836
46501793,51815
46501793,106457
46511759,16
46511759,5323
46516082,16
46516082,4190
46516082,8512
46521593,4452
46521593,85748
46531102,80067
46542672,9
46550115,58
46550115,990
46550115,5282
46550115,1718
46559523,17
46559523,135017
46559523,50008
46559523,71605
46568289,61
46568289,55188
46568289,77559
46568289,667
46568289,60281
46570998,3
46570998,820
46570998,2
46570998,4
46570998,111332
46579515,110097
46579515,108113
46584896,41127
46585441,78022
46585441,46426
46585441,292
46585441,5972
46589518,17
46598315,4452
46598315,113203
46601249,3
46601249,39464
46601249,88744
46622403,21
46622403,22
46624573,21
46624573,8
46624573,5450
46627370,58338
46627370,104797
46627370,23087
46627370,126778
46627688,41127
46627688,64999
46627688,849
46627688,118285
46627688,3989
46631065,16
46631065,47561
46631065,43427
46631065,9287
46634745,3
46634745,46426
46634745,110853
46635956,10
46635956,72390
46644830,3
46644830,820
46644830,4
46644830,47239
46644830,111328
46658617,1386
46658617,1508
46658617,116664
46661659,4367
46661659,82227
46664737,3
46664737,820
46664737,292
46672950,243
46672950,359
46672950,5227
46705669,9
46705669,19
46705669,3664
46705669,17814
46707802,16
46707802,60010
46707802,73
46709662,69848
46715321,522
46715321,1449
46718091,522
46718091,1449
46719328,9
46719328,13980
46722578,46426
46722578,108737
46722578,110151
46726021,9
46726021,578
46726021,10477
46728240,58
46728240,277
46728240,21990
46728240,1962
46728240,5407
46731768,131953
46731833,2
46731833,4
46731833,72270
46731833,93851
46733199,46426
46733199,35
46733199,688
46733199,292
46733199,65127
46733508,5
46733508,21
46733508,382
46733508,55911
46737833,2
46737833,4
46737833,70479
46759995,3
46759995,110853
46759995,6610
46759995,977
46771182,3
46771182,4
46771182,78022
46771182,72270
46771182,47239
46818282,5
46818282,80
46818282,2702
46818282,39199
46820081,16
46820081,4190
46820760,98880
46820760,105260
46820760,84318
46826600,355
46826600,106940
46826600,183
46826600,57944
46832323,119
46832323,76220
46832323,28897
46832323,64512
46873703,33388
46873703,12375
46873703,109248
46873703,5977
46873703,78600
46880302,16
46880302,82275
46888926,19
46888926,272
46893911,5
46893911,114
46893911,18
46896868,2
46896868,4
46896868,10866
46896868,91944
46900402,387
46900402,390
46900402,990
46937809,34480
46937809,69848
46937809,76245
46949048,9
46949048,28511
46949820,78022
46949820,1508
46949820,363
46949820,3995
46949820,53504
46958265,4452
46958265,6129
46958265,5600
46958265,26032
46960333,9
46960333,96
46961827,17
46961827,2314
46961827,361
46961827,4705
46962557,16
46962557,21
46962557,68873
46962557,28743
46976051,16
46976051,118462
46976051,4464
46976051,123976
46982442,2
46982442,4
46982442,20971
46982442,3507
46988299,8
46988299,1617
46995245,94022
46995736,3143
46995736,98880
46995736,46457
46995736,4249
46995736,60344
46996054,4452
46996054,46457
46996054,40819
46999234,17
46999234,139
46999234,873
46999234,13771
47005070,16
47005070,4190
47005070,20400
47005070,2606
47005070,4037
47008184,11099
47008184,5245
47008184,5246
47008184,30384
47019256,22
47019256,256
47019256,105854
47019367,9
47019367,28511
47020906,48
47020906,106654
47021866,3
47021866,108766
47027872,16
47027872,128171
47032606,84518
47051955,2218
47051955,56957
47075944,17
47075944,6099
47075944,12917
47094563,5
47094563,110894
47094563,72203
47100151,46426
47100151,984
47100151,91903
47133445,10
47133445,4584
47133445,120585
47133445,84521
47136694,5
47136694,80
47136694,75151
47136694,607
47138069,364
47138069,2579
47138069,48
47138069,6766
47142599,22
47142599,930
47142599,6262
47153366,869
47153366,11018
47153366,96307
47153366,109453
47153474,58338
47153474,104797
47153474,908
47153474,1817
47161699,16
47172769,16
47172769,5608
47172769,2531
47172769,15933
47173178,17
47173178,1386
47173178,79466
47173178,112137
47187668,820
47187668,2
47187668,4
47187668,72270
47189880,17
47189880,197
47189880,15737
47200684,3
47200684,70885
47200684,5382
47206508,104797
47206508,908
47206508,17533
47206508,75063
47206508,107010
47210266,28511
47210266,99577
47210398,22
47210398,19
47210398,23
47210398,1864
47210398,9351
47213086,16
47213086,2531
47213655,152
47221260,17
47221260,62550
47221260,61658
47221260,123953
47224338,17
47224338,9
47224338,11214
47241487,387
47241487,34
47243034,526
47243034,529
47243034,80758
47264243,119
47264243,25056
47269035,3
47269035,820
47269035,4
47272172,106338
47272172,102131
47272172,116154
47272172,129051
47272994,277
47272994,824
47272994,87
47272994,121309
47276989,5
47276989,5569
47276989,4705
47291987,16
47291987,243
47291987,1720
47291987,5990
47305359,16
47305359,79963
47305359,108462
47305359,113141
47305630,123425
47307324,5
47307324,75151
47307324,106940
47307324,1378
47307324,128317
47330147,58338
47330147,1508
47330147,116362
47331551,16
47331551,243
47338009,125866
47338009,84518
47338009,100064
47338009,125772
47338009,121524
47342497,17
47342497,137
47342497,8512
47344604,22
47344604,256
47344604,5569
47367033,4984
47367033,12
47370938,1386
47370938,5584
47394736,58338
47394736,104797
47394736,5263
47394736,51052
47398466,1925
47407445,21
47407445,4311
47407445,9874
47407445,41879
47419028,10
47419028,369
47419028,3847
47419028,13018
47419028,15023
47419908,73780
47419908,115695
47433229,10
47442788,72
47446367,16
47446367,116289
47446915,17
47446915,61644
47446915,116403
47448795,17
47448795,98290
47450866,5
47450866,183
47450866,106940
47453329,2
47453329,4
47453329,1326
47453520,17
47453520,53
47453520,10125
47456190,90304
47456190,43464
47457432,4984
47457432,12
47457432,5088
47471635,3
47490668,22
47490668,256
47493472,16
47493472,114
47493472,4190
47493472,859
47493512,5909
47493512,7050
47495567,58
47495567,387
47495567,390
47495567,549
47495567,531
47497194,59047
47513351,4452
47513351,36606
47519292,549
47519292,10401
47519292,4645
47519292,120183
47519694,17
47519694,1211
47519694,7027
47519694,81956
47526596,1386
47526596,91905
47526596,94719
47536399,1386
47536399,19
47536399,1583
47564715,12
47564715,849
47571222,5
47571222,183
47571222,106940
47571222,125680
47574521,96314
47580712,3
47580712,820
47580712,2
47580712,5002
47580712,2512
47609240,9
47609240,1
47609240,14515
47609240,127625
47610114,3
47614291,3
47614291,114
47614291,10052
47624208,4452
47624208,43421
47635209,3
47635209,820
47641795,78022
47641795,49
47655467,5
47655467,363
47655467,3988
47662076,16
47662076,33953
47662076,115813
47662076,92979
47692606,21990
47692606,5810
47692606,10824
47705422,17
47705422,2149
47705422,7428
47705777,3
47705777,2
47705777,78022
47719444,243
47719444,10491
47724931,3
47724931,2
47724931,78022
47724931,46426
47724931,88865
47727746,70885
47732956,854
47732956,3788
47753345,106959
47753345,35967
47753345,9756
47761397,17
47761397,1386
47761397,5029
47761397,1757
47761397,32140
47775613,78022
47789667,2
47789667,4574
47789667,220
47791270,17
47798451,3
47798451,78022
47798451,444
47798451,88155
47805343,12495
47805343,103785
47805727,4452
47805727,5569
47805727,84917
47805727,9412
47811623,3
47811623,1508
47816151,32484
47856798,9
47856798,28511
47856798,18491
47885782,2
47885782,4
47885782,72270
47902809,58338
47902809,7003
47902809,32884
47902809,2827
47902809,995
47913779,3
47913779,820
47913779,2
47913779,72798
47920022,30
47920022,194
47920022,12725
47920022,13975
47925045,2
47925045,4
47925045,90
47930692,5
47930692,78546
47930692,108862
47930692,128317
47930692,94202
47938942,1386
47938942,66
47938942,38731
47941050,5
47941050,75151
47941050,106940
47941050,105504
47956316,119
47956316,5962
47964866,17
47964866,5142
47964866,7436
47964866,70965
48007755,58
48007755,90304
48007755,119150
48036330,1386
48036330,1819
48036330,41487
48037798,58338
48037798,104797
48037798,126702
48038238,104797
48038238,7346
48059909,17
48059909,139
48059909,12658
48059909,1456
48059909,31474
48062260,1386
48062260,53233
48062260,67023
48062260,11549
48062260,76944
48067017,17
48067017,53
48067017,32307
48067017,93557
48067017,106353
48069406,930
48069406,65778
48069406,7954
48069746,16
48076085,5
48076085,146
48076085,14642
48076085,601
48077571,19617
48077571,76506
48081944,114
48081944,105170
48096842,5
48096842,114
48096842,134
48126789,5
48126789,19
48132753,3
48146508,4452
48146508,491
48146508,85748
48146508,113039
48147950,16
48147950,5187
48149014,17
48149014,598
48149014,4370
48149014,13334
48149014,23419
48149437,3
48149437,820
48149437,491
48149437,10474
48153968,3
48153968,2
48153968,114
48153968,1644
48155509,4
48155509,2
48155509,72270
48174140,4452
48178744,10
48178744,72390
48178744,1478
48198306,115813
48198306,5990
48198306,11094
48199353,16
48199353,2370
48199353,111651
48207633,14670
48207633,68928
48210142,3
48210142,2
48210142,146
48224901,1449
48228806,2999
48228806,5505
48228806,70078
48228806,117036
48231165,3
48239137,3
48239137,46426
48239137,5187
48239137,137
48246345,16
48246345,60010
48246345,1104
48246345,82275
48246345,5579
48257627,1386
48257627,91905
48257627,126470
48278908,112569
48286717,3
48286717,78022
48286717,364
48286717,27
48286717,22754
48290225,30073
48290225,82519
48296343,75151
48296343,5962
48300303,16
48300303,1104
48300303,8488
48300303,75442
48300303,33541
48304369,16
48304369,598
48304369,67719
48307216,990
48323370,60010
48323370,67719
48323370,46457
48349456,3
48349456,125866
48349456,49
48349456,355
48349456,128923
48352378,22
48352378,1995
48352378,2395
48352378,3177
48353291,125866
48353291,49
48353291,106046
48353291,130536
48367024,58338
48367024,24384
48367024,26084
48367024,74319
48376132,8746
48376132,14334
48385268,22
48401661,17
48401661,8945
48401661,3315
48424692,16
48424692,1508
48424692,60010
48424692,67719
48424692,279
48427215,4452
48427215,14158
48427215,1478
48427215,4446
48427215,137693
48427295,4452
48427295,29691
48427295,27621
48427295,97261
48443974,3
48443974,46426
48443974,9921
48443974,125479
48444311,16
48444311,73
48446192,31481
48446192,55471
48463559,46426
48463559,183
48463559,65223
48465075,11099
48465075,59536
48466638,10
48466638,1158
48466638,2678
48466638,2719
48466638,94258
48470037,46426
48470037,62301
48470037,90304
48470037,108477
48471211,4452
48471211,997
48471211,85748
48473786,2751
48491597,72
48491597,669
48491597,84137
48491597,36466
48491597,58243
48495138,9
48495138,21
48502335,3143
48502335,97102
48502335,106457
48502335,124274
48503090,5
48503090,21
48503090,85709
48516567,3
48516567,820
48516567,4984
48516567,363
48516873,10
48516873,2719
48516873,2097
48516873,24933
48516873,116136
48518860,16
48518860,1508
48518860,75442
48523663,16
48523663,4190
48538710,58338
48538710,908
48538710,90372
48538710,125451
48540992,80
48540992,607
48540992,1190
48540992,7548
48545358,22
48545358,194
48545358,2148
48545358,55995
48554971,17
48554971,1386
48554971,64956
48554971,71248
48554971,123589
48559487,58338
48559487,126729
48559487,74714
48563064,292
48563064,52511
48563064,12038
48563909,1386
48563909,67023
48563909,103180
48563909,95529
48563909,114714
48564163,19
48564163,37779
48564163,15000
48566175,84518
48570421,5
48570421,820
48570421,522
48570421,3988
48570421,81605
48571647,5
48571647,355
48571647,1141
48571647,3737
48571647,92312
48573425,84518
48573425,79466
48573593,8
48573593,8512
48573593,531
48584428,17
48584428,60836
48584428,41325
48584428,73478
48599180,125866
48599180,84518
48600944,4452
48600944,116693
48617499,79466
48617499,112137
48617499,112107
48617499,128923
48617499,88900
48621914,3
48621914,72270
48621914,106940
48627165,16
48627165,60010
48627165,67719
48627165,1834
48633057,9
48633057,1
48633057,5002
48633057,1263
48652629,17
48652629,16897
48673787,1211
48673787,95875
48673787,107044
48681080,248
48681080,15627
48681080,2678
48681080,7872
48681184,46426
48681184,101738
48682093,16
48682093,4075
48682093,15671
48691921,4
48691921,330
48691921,119912
48697277,248
48697277,816
48707636,21
48707636,9310
48711405,59148
48716149,6605
48716149,11173
48717316,1386
48717316,86029
48725516,387
48725516,6268
48725516,77858
48725516,529
48725516,102830
48737433,16
48737433,114
48737433,4190
48737433,9412
48740808,5
48751921,8746
48751921,1444
48776456,86033
48787527,110604
48787527,111862
48798360,125866
48798360,84518
48799733,3
48799733,92497
48799733,106942
48799733,117680
48799733,118069
48826145,17
48826145,2176
48826145,6315
48829635,21
48829635,22
48847074,64388
48847074,4682
48857639,16
48857639,1704
48857639,602
48857639,14305
48869198,16
48869198,432
48869198,14529
48869198,55427
48870246,9
48870246,96
48870246,72
48870246,23
48890982,1386
48896416,526
48896416,105424
48902197,98880
48902197,128521
48905257,9
48905257,5608
48911594,16
48911594,5769
48911594,58679
48911594,60910
48911594,54467
48918910,1386
48925867,75151
48937513,17
48937513,1211
48937513,2990
48937513,13877
48939613,3
48939613,86033
48939613,110151
48939613,94800
48940583,5
48940583,256
48940583,65367
48940583,78086
48952271,194
48952271,555
48952271,1222
48952759,105719
48952759,124821
48952759,130293
48962815,1386
48962815,19
48962815,53233
48962815,865
48962815,105415
48964798,2631
48964798,1987
48964798,107329
48966281,115813
48966281,40102
48966281,112144
48966281,5352
48966281,10377
48975281,78022
48975281,75151
48975281,106940
48975281,61387
48975281,78230
48992187,369
48992187,18064
48992187,34338
48992187,69252
49001160,3
49001160,363
49001160,49
49001160,8109
49002264,10
49002264,598
49002264,84917
49008419,248
49008419,8512
49008419,16088
49009142,110944
49019469,16
49019469,59047
49019469,4190
49019469,6941
49019469,42869
49021227,387
49021227,1243
49023972,104267
49052539,22
49052539,72
49052539,23
49064526,17
49064526,5617
49064526,36021
49064527,84137
49070916,10
49070916,457
49070916,4557
49070916,5778
49082929,33953
49082929,72390
49082929,10584
49086009,10
49086009,8
49086009,9798
49092922,8
49092922,353
49092922,5813
49092922,2347
49103985,17
49103985,1386
49104801,1117
49104801,104707
49110660,16
49110660,4075
49114247,10
49114247,4985
49114247,19885
49114247,126733
49126292,92497
49126292,116832
49126292,105124
49127339,58338
49127339,104797
49127339,61438
49127339,80210
49127339,3425
49129552,1386
49129552,80035
49129552,1258
49129552,18700
49131904,5
49131904,1554
49131904,904
49131904,120183
49145328,16
49145328,8944
49145328,12224
49145328,129390
49145328,104166
49147478,3
49147478,820
49148393,79963
49148393,120319
49153049,90910
49153049,132666
49153049,141719
49153420,17
49153420,1386
49153420,3981
49153420,77076
49162923,125866
49162923,84518
49162923,57894
49162923,116638
49170478,865
49170478,2780
49170478,66027
49174429,125866
49174429,84518
49174429,25430
49199194,371
49199194,27401
49211949,16
49211949,4190
49220571,2177
49220571,65223
49220571,8340
49220571,34073
49227745,4
49232556,72
49232556,83646
49237366,60010
49237366,2313
49237366,2348
49237366,10355
49237366,1135
49244932,3
49244932,125866
49244932,94770
49248955,1386
49248955,1597
49248955,53458
49250374,33388
49250374,76578
49250374,118124
49251821,9
49251821,3054
49251821,3535
49256788,16
49256788,60010
49256788,115813
49256788,40102
49260844,10
49260844,25673
49262728,3262
49262728,131711
49268016,16
49268016,59047
49268016,5608
49268016,1834
49279612,9
49279612,96
49279612,1
49279612,470
49279612,2579
49282902,2314
49282902,25430
49282902,20464
49282902,3250
49282902,103091
49287336,17
49289214,53
49289214,41127
49289214,95875
49293845,46426
49293845,6772
49295306,17
49295306,30
49295306,5002
49295306,2990
49306155,16
49306155,60010
49306155,81428
49306254,17
49306254,22
49306254,1211
49306254,2620
49306254,2990
49317992,125866
49317992,100064
49323202,4452
49323202,36606
49347163,110853
49347163,113234
49347163,119229
49347163,115841
49348264,1386
49348264,1362
49348264,1066
49348264,48063
49348264,90475
49351935,194
49351935,2148
49359087,3
49359087,201
49384060,390
49384060,1231
49384060,531
49384060,8
49395900,16
49395900,115813
49403209,16
49403209,243
49403624,16
49403624,1289
49403624,2783
49403624,98377
49420577,7573
49420577,2107
49436480,1158
49436480,55188
49436696,9
49436696,470
49436696,59103
49445576,28511
49445576,6439
49461886,16
49461886,60010
49461886,5350
49461886,4650
49463086,9
49463086,5602
49469809,4452
49469809,36606
49469809,5840
49476289,5990
49476289,100570
49476289,1776
49476289,116033
49476289,62792
49488310,17
49488310,1078
49493891,733
49493891,116537
49494590,115695
49495777,3
49495777,820
49495777,49
49498811,58338
49498811,104797
49498811,908
49498811,904
49498811,106182
49500254,90304
49500254,12375
49500254,4956
49500254,110604
49503121,4452
49511878,5
49511878,75151
49515949,1189
49515949,31198
49522624,598
49522624,14158
49522624,1967
49522624,15737
49529667,5
49529667,114
49529667,1508
49529667,3610
49529961,9
49529961,36252
49535352,3
49535352,820
49538417,243
49538417,60010
49538417,49
49538417,129048
49541713,1508
49541713,4985
49541713,519
49541713,104257
49541713,119229
49541867,28
49545835,1386
49545835,115601
49545835,125879
49547263,2620
49547263,74423
49547263,16537
49547263,123708
49575243,8746
49590353,64
49590353,494
49590353,2702
49590353,706
49590353,32844
49590478,17
49590478,115813
49590478,4062
49593769,9
49593769,378
49593769,9002
49593769,173
49593769,26748
49601949,5
49601949,688
49608549,5
49611471,5
49611471,114
49612522,9
49612522,114
49612522,61085
49612522,5160
49616271,112927
49616662,3
49616662,820
49616662,363
49616662,904
49643064,5
49646548,17
49646548,1386
49651356,3
49651356,820
49651356,10474
49658663,1508
49658663,104797
49658663,6923
49667030,9
49667471,17
49667471,1386
49667471,865
49667578,1386
49667578,75599
49668560,17
49668560,114
49671197,1720
49671197,6941
49671197,21030
49679373,3
49692497,12
49692497,20194
49692497,48281
49692497,112038
49694149,1211
49694149,444
49694149,3574
49703938,16
49703938,7979
49703938,997
49713066,16
49713066,85755
49720884,79963
49720884,108462
49739613,125866
49739613,84518
49739613,117722
49755111,64999
49755111,20194
49755111,114162
49773035,9
49773035,470
49779836,16
49779836,115813
49779836,112144
49779998,3890
49779998,2182
49779998,81159
49779998,9663
49779998,9338
49780070,120286
49780070,120285
49780390,1386
49780390,30
49780390,22238
49796949,1508
49796949,104257
49796949,119229
49812279,3
49812279,92497
49813011,46426
49813011,53504
49818570,14158
49818570,40768
49818570,73110
49818570,123220
49818570,83768
49823462,16
49829005,64
49829005,277
49829005,823
49829005,5133
49851566,125866
49851566,14158
49851566,5062
49851566,2983
49851566,140602
49866666,116537
49883394,1386
49883394,369
49883394,73780
49883394,6716
49883394,115695
49887433,3
49887433,92497
49887433,1644
49889939,16
49889939,67719
49907078,5310
49907078,6981
49907078,9581
49907078,115695
49909462,34480
49923091,14158
49923091,112546
49940471,5
49940471,114
49940471,26762
49946351,99304
49946351,21002
49946351,123526
49946351,129049
49946351,123578
49953441,16
49953441,62752
49953441,97556
49958095,73780
49958095,115695
49966629,17
49966629,733
49966629,32354
49990493,16
49990493,7979
49990493,5382
50009669,112292
50014889,1231
50014889,3507
50014889,9084
50014889,38692
50016108,15627
50019215,104797
50019215,908
50019215,124047
50022940,9
50022940,378
50034335,118970
50034426,6941
50034426,21030
50034426,117856
50042430,125866
50042430,128065
50044918,72
50044918,470
50044978,4452
50044978,105113
50056445,3
50056445,2
50056445,46426
50056445,79466
50056445,62074
50087845,16
50087845,5187
50087845,137
50087845,8880
50092000,58338
50092000,104797
50092000,25863
50092000,35662
50092727,18
50092727,96314
50103674,4452
50103674,36606
50105375,3
50105375,2
50105375,78022
50115083,3
50115083,820
50115083,10474
50136589,3
50136589,9
50136589,820
50136589,2
50136589,96
50144023,16
50161789,9
50161789,108163
50161789,123889
50164410,104797
50164410,1078
50174419,11272
50180255,9
50180255,22560
50180723,28
50180723,14158
50180723,118870
50180723,126330
50192127,95875
50192127,43464
50192127,89667
50200422,60010
50200422,75442
50201276,17
50201276,82275
50213411,46426
50213411,125866
50231516,243
50231516,49
50231516,365
50231516,360
50231516,3995
50234451,13047
50234451,2718
50234451,44351
50234451,51373
50234451,4261
50234784,9
50234784,4985
50234784,6941
50234784,28279
50243572,16
50243572,8488
50243572,9287
50257193,57799
50257193,5052
50257193,4126
50257193,10260
50261841,9
50261841,96
50261841,8393
50278523,5
50278523,21
50278523,7528
50278523,9993
50278523,42374
50284078,2847
50284078,74013
50284078,125503
50290080,194
50310680,16
50310680,1065
50310680,5323
50312437,9
50312437,378
50312437,1381
50327598,256
50339927,1386
50339927,75599
50345532,10
50345532,360
50345532,5036
50355269,16
50355269,60010
50355269,54712
50357439,92746
50357439,67746
50358507,261
50358507,1930
50358507,6189
50358507,27407
50358507,109492
50361495,16
50361495,98880
50361495,109163
50361495,123901
50365474,22
50365474,4984
50377175,10
50377175,5142
50377175,14435
50377175,17169
50388338,3
50388338,92497
50390946,6605
50390946,106338
50409695,8
50410933,24658
50410933,13831
50410933,24655
50421190,17
50421190,1082
50421190,15954
50429048,3
50429048,5569
50429048,6981
50429048,1065
50429289,3
50429289,92497
50434416,125866
50434416,598
50434416,4366
50436315,1386
50436315,79466
50436315,84406
50436315,119830
50437158,5
50437158,2
50437158,1581
50457327,1386
50457327,91905
50461872,16
50461872,98290
50461872,1066
50461872,78275
50461872,3315
50463632,7979
50463632,997
50463632,5382
50463632,116342
50465638,21
50465638,90304
50465638,110604
50469060,21
50469060,2152
50469060,132632
50484239,58338
50484239,104797
50484239,31186
50493116,3
50493116,114
50493116,1508
50493116,46426
50506175,16
50506175,984
50506175,2167
50510498,82227
50513704,3
50513704,820
50513704,72270
50513704,1644
50513704,117554
50521080,21
50521080,22
50521080,543
50529800,3
50529800,820
50529800,107826
50541448,22875
50545513,16
50545513,3847
50545513,12224
50545513,33093
50545513,90715
50568041,9299
50568041,7672
50568041,91712
50568786,12752
50568786,1206
50568786,114018
50575907,10052
50575907,1307
50575907,127945
50575907,25288
50576834,4452
50576834,36606
50604054,13441
50604054,9580
50604054,38646
50611092,9
50611092,13886
50618459,119
50618459,5962
50620465,110853
50620465,124822
50620465,125548
50622172,58338
50622172,104797
50622172,129201
50622172,131668
50625852,22
50625852,42374
50660604,117554
50666024,382
50666024,33388
50666024,78600
50666024,120983
50677969,46426
50677969,1763
50677969,43464
50681294,17
50681294,41127
50681294,71479
50681509,2990
50681509,2884
50681509,22630
50681509,59455
50681509,59463
50687092,9
50687092,2548
50689485,3
50689485,4
50689485,92497
50701065,522
50701065,1449
50708000,4452
50708000,3626
50708000,11764
50708000,27048
50724137,4452
50724137,6419
50726952,17
50726952,4985
50726952,8109
50732263,186
50732263,106806
50732263,122880
50733262,16
50733262,1104
50744371,90304
50744371,106338
50749855,17
50749855,6770
50749855,3825
50749855,75715
50766372,9
50767789,34480
50767789,56975
50767789,78541
50775206,84518
50775206,111608
50775206,106654
50775206,129763
50775508,820
50775508,111328
50781208,1386
50781208,91905
50781208,1787
50787898,3
50787898,46426
50787898,47561
50787898,40768
50787898,65127
50788437,3
50788437,643
50788437,101598
50801549,5
50801549,106940
50801549,601
50801549,15335
50806891,17
50806891,22
50806891,256
50806891,82549
50811482,522
50811482,1449
50814389,46426
50814389,3600
50814389,128148
50815165,3
50815165,820
50815165,2
50815165,904
50819733,4452
50819733,105113
50819733,9047
50828619,1931
50828619,110827
50849376,3
50849376,114
50849376,9548
50873789,3
50873789,108669
50875511,364
50875511,107291
50875511,112338
50875511,118337
50875511,88729
50877295,526
50884028,17
50890349,5990
50890349,100570
50890349,3615
50890736,5
50890736,106940
50890736,107593
50897143,16
50897143,60010
50901403,110853
50908553,1386
50908553,54681
50908553,50574
50908553,9655
50914865,81490
50932171,21
50932171,3550
50932171,3227
50932171,42374
50932171,2152
50945848,91905
50950757,2
50950757,100064
50950757,117554
50950757,116309
50951208,1386
50951208,110853
50959226,16
50959226,522
50959226,1357
50959226,75553
50959589,17
50959589,1386
50959589,110097
50959589,116664
50963843,3143
50963843,1926
50963843,49562
50963843,43891
50987364,58338
50987364,104797
50987364,23087
50996577,9
50996577,96
51005643,1449
51005643,522
51008691,382
51008691,642
51009055,78022
51009055,5210
51009055,904
51009055,360
51009055,39271
51012125,104797
51012125,994
51012125,31869
51018106,46426
51018106,61387
51018106,1796
51019298,116537
51019298,964
51021483,3
51021483,104257
51027041,58338
51027041,104797
51027041,908
51027041,201
51027041,106182
51034118,3
51034118,9
51034118,1508
51041511,87680
51041511,116007
51065199,67719
51065199,4190
51065199,1470
51065199,39271
51065199,14036
51066205,17
51066205,114
51066205,2046
51083832,3
51083832,46426
51083832,146
51083832,87937
51100773,1104
51105913,10
51109882,3143
51109882,5569
51109882,98880
51109882,8512
51109882,11139
51110638,16
51110638,7979
51110638,13831
51110638,82976
51110638,102498
51110998,820
51110998,470
51110998,59103
51111102,1386
51111102,91905
51111102,53249
51120040,58338
51120040,104797
51120040,30854
51120040,109510
51136398,4
51143513,2
51143513,125866
51143513,130544
51143643,854
51143643,997
51143643,69376
51143643,24230
51143643,35121
51146212,59047
51146212,115813
51159793,17
51171293,33388
51171293,76578
51171293,107211
51200567,1443
51211005,9
51213463,4452
51213463,116736
51213463,130709
51214177,8945
51214177,54708
51240813,9
51240813,33953
51240813,2596
51283220,9
51283220,5909
51283220,62752
51283220,79880
51291522,3
51291522,2
51291522,4
51291522,125866
51291522,63851
51298274,3
51304429,17
51304429,1386
51304429,16
51304429,10
51304429,804
51306937,11644
51307913,118223
51338270,4452
51346492,58338
51346492,104797
51346492,79466
51346492,112107
51361543,9
51361543,82275
51367390,9
51367390,859
51367390,1926
51404746,2
51404746,125866
51404746,39271
51416395,72
51418771,77497
51418771,5769
51418771,58679
51424403,10
51424403,72390
51427510,522
51427510,2773
51427510,14948
51427510,3610
51427510,21639
51432508,820
51432508,2
51435134,58
51435134,387
51435134,390
51435134,990
51435134,5282
51463380,2
51463380,96
51463380,93851
51463380,2823
51464139,129049
51464139,15128
51464139,123578
51472029,17
51472029,1386
51472029,125866
51472029,6772
51472029,100433
51478946,4452
51478946,18
51478946,41027
51481376,9
51481376,1386
51481376,80035
51481376,104707
51481376,54681
51506716,10
51506716,114
51506716,38185
51509711,33388
51509711,68334
51517039,9
51517039,118
51517039,31655
51518919,456
